col1,col2,col3,col4
72171870788933,-12355303750132,-6330911937597,w
95772902447926,-95086671910289,13461699055101,X
13438407573514,-67615460924816,-99120063128485,L
63383473439284,-49059223796997,-55970457009757,z
97565453916052,-59608112203366,-71912302276405,B
80469744501353,-23032747607089,35698526465901,H
95519790895486,-76053377619593,-5085539467177,v
9931160627095,-60615227307978,-25880176370650,x
65093174663773,-90499440881107,-7958229163764,u
51148533331995,-32765686878930,84081741881173,d
4077461597427,-71191990098088,86414826288632,x
5123776835356,-77482529782846,51180286709648,w
37393097253977,-88185086245395,-84079049964027,o
82625696425479,-35873395178856,15952624510784,N
81215798996539,-33598929358780,88152625772406,S
17648497562521,-88797123602600,13065024431748,Y
22998268554417,-51632897050228,-1257611419873,Z
31374254799654,-43980419712970,-80114800482484,Q
40351944616107,-18917670453962,-23944097854521,G
4577745154920,-31089489356984,50577563087458,n
82433594722889,-22374025770126,8229136621311,d
44621207571181,-90565938162096,-83262809140609,S
35885961401941,-25429025866337,-38597101193448,n
13661524992430,-36920571809047,56063576700822,G
27922338651178,-27738428330520,50174386783296,Y
1597466509325,-49685285944773,-34259451202267,i
96387438354130,-8898614819005,-42665893341739,E
51575863547451,-20145752397097,68765809887803,b
55973762309104,-51615372109209,40820401128329,p
67280424722101,-59227027792966,-82725179154835,t
44538638881877,-63870630228348,77831894120515,P
45642764073376,-56964149173192,18546499968017,n
98672601444946,-16967240452602,-24767309239696,l
34097834425168,-84993143139030,-66395996616962,Z
68061908588984,-83767075746685,96143897993253,O
3022721080186,-87822718550390,13850220141799,k
80465592073687,-69565416521476,75751863942054,G
85225289788880,-1481494917919,88231657395104,q
12581672001544,-51949876579012,12375542277176,I
75803705030081,-14404577947277,-36578329787814,f
28303789220149,-46208865647824,-55883360626858,x
12834273162949,-41522328224380,50763114879628,L
26102657896470,-16673328021099,65681696166852,m
46330835750175,-22759902544394,45346047527799,I
68855550971404,-4437795268240,55388213594816,j
90545465634556,-2715923728052,-28969503008093,T
24384094400515,-84035594713873,67921229186419,y
21056652143831,-61884845900810,25205545976696,J
30623434157565,-5795988394386,91362232271771,L
84142299310288,-72946119522832,-11804587574052,m
91965397090401,-91565852405173,92203699120432,a
80557405667172,-89581567002420,-17078398733813,x
88768665501336,-98177628497447,70881717701967,V
77564546866435,-56602748981805,-61201397585188,H
35163602309795,-14458770450845,-54698051075201,L
72626202951817,-10613908221813,-8784670641823,K
54622938063790,-74317257805033,-41692767990928,k
40143110037169,-95160986700908,-91559521061496,s
73537134037029,-37812436427978,-25458346759892,w
4003771487253,-47499230956645,18223443014684,i
80683326209800,-92691783053123,-60789901307749,o
39497100139900,-76555570261946,-24360702804390,R
55582769972296,-62078668580956,-41343061482436,H
12945307854231,-35010436233966,-22975734848623,r
68813233167324,-5301628831475,-4043395342947,r
99708436754188,-35052022761469,9589002846263,S
21440165413632,-75638667193415,-33956295153684,F
65264109335595,-55439315178410,-10278817000057,R
18502588214464,-62806441605679,5561779505799,T
11083243358950,-35242772841663,-94350888329018,t
60149801408710,-2727625979889,29927734973238,r
96750538372193,-66073150765217,93899312813628,Z
43838538991334,-73324762935102,-22770918581765,P
13108547127349,-63799459475914,29742490866257,C
21505319096244,-62730187731397,14604684656451,M
45294376607272,-62154348135573,-75410773197705,R
53727400207967,-499398995101,-53194163807168,S
11251318035207,-7984554761362,93572165021304,Z
72057832063089,-53119809040104,88519601982827,x
10006469311795,-94701286731878,93337430951020,o
12397025259855,-26051548482968,34578007904383,C
99517944483937,-9073122780391,72213990926638,H
9259381870665,-60403175235874,-14293296412571,O
76225066919847,-87093079157406,46534387476176,d
66912224942810,-89827954694004,-40363039338935,e
25548854179158,-32454862594493,-29036306411088,v
20900457633583,-9364218773100,-4649018060628,c
6668709085754,-21739265777407,-56452934176279,y
57109593764786,-25464433817662,-2251355919957,T
52381824950486,-74981592089925,35098438776589,L
55508461676774,-33461250078602,-78696204700846,a
49963969879787,-8024999174328,98962379137475,X
13475691847793,-22081489178296,53299829483420,F
11904100497247,-35299796210155,64267636791051,S
32417122383238,-119171327577,-48567332258973,i
22659186811718,-39937421201043,99322988580212,x
37936167863546,-45021987080857,-31740890488106,g
90434580000481,-55948482008280,-96065635251579,j
1161784286294,-83907203749833,-32384956851189,j
84993344732206,-41988136427688,32006857224316,K
30265388817482,-50664366317535,-62595180808909,j
95530776965314,-52510636268256,-32918821332601,x
90763429122050,-4953755044074,57737979559667,z
17970727699642,-44237678943730,51603327477242,i
85563541370573,-71159287464551,-11322760015064,g
80476974441664,-76065466028586,-53940871410254,l
54148572083830,-55130300853122,-59294614006709,O
28694043296413,-61174887644871,-56528098404700,h
81367101644313,-36306283822867,79091202616106,S
23868384786211,-86688105841668,99967584675886,F
44071227917593,-16512208507698,-41428947266993,N
618878146150,-51727457860233,76699650272054,Y
63980557653854,-78246042856346,-28843422797374,N
94324730490085,-63407908078903,41962581288931,d
73616107777288,-98776870458422,-34019810718962,b
60386644310662,-70230245856140,-50566547697117,I
22706866992502,-95474841385799,14054841356398,X
25393284638088,-14653807481335,-89211545331385,Y
43408659164583,-42189043239085,89884968856702,o
79859158219016,-37921315693379,13984506774266,b
23633710338983,-18131063083047,21272246588062,D
42043496417880,-26175404978197,39437214664745,L
52619597389817,-34431483290034,-63635021688312,s
26626175366619,-93457797392078,14911066222535,y
81100292903537,-10607000043057,41224823806750,s
7392956395132,-89386226293561,24514124499316,Q
74515864139792,-22762644010019,-38798478927633,i
3774491611895,-48223698460184,-40911169782562,S
11515330715595,-25302990909931,96178755146522,Z
35310097894436,-46026562671262,-12637184231821,f
30156575653622,-53135032021226,-41738858903342,d
5341142428774,-79542629314543,-67276780884061,y
75848157834214,-28861953113967,52319250203792,A
94579189100741,-74759580104528,60645406604323,e
14587610023636,-65171252188636,-54182296866758,u
25495652358877,-36772097786258,-15720085183736,O
26015419968918,-55372602058114,-25442135100658,O
90942982284329,-90801314769283,6907687584562,H
22910497535350,-44384961721656,79538687886827,U
25650511277836,-85253870642271,-5433403514227,i
46505617711766,-85977250503559,-81888861259883,p
78269464432476,-76732044954829,77736146669428,s
69436085772621,-92312635445608,78937796169287,o
56950582053524,-34544750310353,80421317255064,N
62489482791958,-16873774574683,29569098978842,P
29920182726460,-55207150578403,7554634505166,o
80807848267925,-47028870346830,-47351581288032,p
22112894365306,-90581763677053,34677402830089,f
48282199681509,-60182459151220,-18369906364460,S
44902558788507,-27375753512110,9193416093473,H
98321552322020,-5836249323938,37596001877369,N
68527660843082,-93595846923967,-97593819671739,j
90115875557816,-99283226735511,-33516290709383,d
72696201591256,-83944315684224,30859738077137,x
84108581482281,-95817198794765,-80128500157007,d
86073095628845,-12098088465390,32349332579960,r
67451825004816,-56633543531217,64088215147908,N
72025223370186,-76926556847677,37575554918267,l
22189435162701,-39501412251330,-49280117934353,F
27505193897396,-8076244047464,-45518560785482,s
62403185982298,-99926007017735,55935883944078,J
14637486790905,-90007711617996,-24950208969011,y
46898285871325,-95046520890244,-33641964975445,E
6308099988926,-15880798575485,-84959928137050,C
24565191612021,-15709637299972,-48398619608402,o
14881687441542,-59560553283482,22506527001873,o
50260495016890,-93143794372192,22774688601146,I
61549832429822,-33811795205822,62313991826140,z
88314742021078,-57632898525379,-51495291501650,b
43817179361873,-71066781527320,-18325908408653,t
68890704108270,-98065343285306,16791943348276,L
78569215444121,-18013321890378,-99666810843831,F
28720107608326,-86274688395007,33210086655346,P
15001376718343,-15952013159538,71239710248339,U
39970963823065,-61073276835999,11199238153554,l
4967940790926,-25143218937137,-22619172845069,e
30191151446046,-19193445555497,34643474499155,j
66854870928866,-39836390759114,-21436546560977,t
27183768062318,-37785816068940,-41798549592092,m
56105557547161,-31492302065081,79109100098903,n
5233000320027,-73671046695995,-79571004834690,t
96867129675008,-84327680134513,65142265863060,Q
75996781249990,-60912786469804,-50546514110944,h
12514526737387,-20336695637651,950682162807,z
52734389653214,-36094917235812,68218150229499,K
37464570243695,-59361921392672,33991278637025,U
7013143600116,-58957355421130,80178584364400,F
60360068417145,-10739157373639,-96747767752614,X
42652152341740,-86627987125724,-57867620990822,D
22746075080568,-63865689439911,-70274914844916,m
10131493332183,-72080917183724,42242007280072,t
24058022226813,-87496468397884,16310365949005,x
62250494198366,-49122614678683,85428175672778,U
13463762313142,-39189421043929,-79731264645762,E
36193503072969,-71569312903366,62609887199096,i
45736065835717,-80703282240737,85764581729036,R
51002540221038,-96261575431226,66788037575012,X
39750193359115,-2320064657465,-41612691233725,B
59309342953146,-59522437237291,-57843844989908,d
3409226931622,-26025327022327,74358716416852,t
99904827432033,-56003169915535,53143502220114,g
63295295780377,-25895121593127,-34140931628932,H
332492583600,-31440107975367,-86195506006368,B
33608701652688,-9697921445497,96842356178002,y
62346115599045,-77329366409074,-11749016701751,C
92650908769876,-44973175744368,97358735330926,E
43367714839243,-86815656785651,-95654486235650,W
72112396897342,-44439517389093,59954129425690,U
40751657144403,-36625698527785,-91546145463366,G
25264704752412,-44226332423961,-60890315345288,Q
64378955577803,-59478795855758,98391323678264,B
83002182609385,-95556210311779,-68606522815672,z
17405522136716,-88260778157712,85060031193166,c
92724917553145,-9815102897133,-26158714750726,o
85613524934957,-36418168895587,-40011530124131,a
98815843103148,-48387031524918,41082919658996,R
39255855516755,-37870167001523,2949834759544,h
29476770612020,-57362784556354,90231951360285,v
78988798552715,-49631319496723,67280597444594,m
67948500704391,-7094035865167,70201316808575,g
63871288412603,-91952974486424,84060172140696,z
3292467168336,-62314476011831,-30600207406784,r
75343961675225,-20234203156582,-82639834332325,C
37483218428299,-14523778365040,-17366757619965,l
19851375409974,-34697916308872,-90485696540130,k
66096291764771,-56499732753574,80805555490525,m
27526532341344,-6701641801939,-65138340879105,V
76817959970612,-89547683093,-64270918815354,u
6190280709501,-21125398181138,-43663861239253,e
82061938007394,-38532420949176,-21973955703305,W
20532545323154,-4156858736072,62387971226645,l
24281733951995,-54307286168286,86899950699735,G
90113654765600,-721596953940,81064191360761,k
17717418524269,-26455412842483,46005054998095,f
21924167420243,-30655376942703,14859896427899,T
59831628438853,-348804268623,-16562000513605,b
48852371809474,-27657581738542,14344748786164,a
93163585907861,-80060735423581,-63566826994564,S
54698378947148,-73977731109827,-79256234262407,e
35416927513332,-55564630540965,78394353374092,H
22207180294011,-63340825727016,86526080611278,D
55881312278105,-6251441499196,-32779414634831,n
77141913414090,-73348818178646,-81408150928254,g
22931060388173,-34283936610685,-80196053907605,J
18160356802238,-90267688297647,6358290746587,h
93478638726375,-1335676210520,-52893986776564,k
95180496930605,-88444323074652,-37061282877362,q
14685822915213,-53348665190865,65030649300886,k
33731036970225,-64119238786911,46011097542064,x
88353161052248,-45504368684084,-99680387405036,W
74221672715688,-84569486390379,29836032892647,j
5084204498624,-83022393656688,-41894968771911,X
70738944764258,-78097143203827,34057935168327,h
11075922488435,-43464512005798,2720501908923,O
70526214158440,-97760429291763,-7680404117995,R
89987212883894,-35685122142701,36279624370550,L
66460336949929,-36172659934477,7152543458971,V
53746890534029,-77762740983810,-38236398525617,M
50674799515103,-71766969360694,51840038096773,J
6865816091373,-96238476647074,96792174466352,b
89262390203108,-86224331176786,-26332394363608,j
48183564243609,-9325196868245,-2822246682543,l
70874928136426,-84889157695606,-19437503568962,u
36561914896152,-39774588389320,-30419874250446,p
3857605465517,-33591272872528,68439681100384,m
37262545427219,-93977982480167,59824402013370,D
44122070227218,-96376564095216,-49802609968358,M
82074112467089,-32023130770569,34420984057210,y
68235897116895,-66865804503271,1720028629897,s
30716148852012,-78244711442144,99370556348872,W
51841325969739,-42756937278641,-7765859368615,w
78743764324372,-83007255998264,-29069906440963,h
77645278648253,-11909925805852,51501443215871,j
16425705395005,-72205242669174,-77175693162195,Z
16815682134154,-40644422935462,40248626225631,G
29245410322453,-93008888901215,81462042001767,X
38243848120484,-25567708186433,-83555512195914,H
31976254528465,-51277324842256,-61001434497575,d
87178398434301,-40881680237908,-66754846780876,B
6080635875148,-59687304965243,96620295738080,t
43557223992146,-89776190020427,-27799139359721,f
44482050326829,-40781973692783,-32398958430020,f
58344230381064,-41348601021913,45663949248656,L
10327842986260,-63328145922792,26568841168691,Q
46773979305659,-5049544503860,90662222005111,r
44322551428838,-73654122929465,83813588892850,W
